OrderID,Product,Store,Quantity,Price,OrderDate
ORD21000,Camera,Yaba,5,108104,2026-01-13
ORD21001,Headphones,Victoria Island,1,160220,2026-01-08
ORD21002,Smartphone,Ikeja,4,276644,2026-01-09
ORD21003,Camera,Ikeja,1,331140,2026-01-11
ORD21004,Camera,Ikeja,1,206168,2026-01-10
ORD21005,Camera,Yaba,1,262047,2026-01-12
ORD21006,Tablet,Yaba,3,485860,2026-01-13
ORD21007,Smartwatch,Ikeja,4,325543,2026-01-12
ORD21008,Smartphone,Ikeja,1,321480,2026-01-12
ORD21009,Smartwatch,Yaba,5,337106,2026-01-09
ORD21010,Tablet,Ikeja,1,69416,2026-01-10
ORD21011,Headphones,Ikeja,3,200924,2026-01-14
ORD21012,Smartphone,Yaba,3,448275,2026-01-13
ORD21013,Smartwatch,Ikeja,1,383566,2026-01-14
ORD21014,Headphones,Yaba,5,389667,2026-01-12
ORD21015,Headphones,Ikeja,5,91465,2026-01-08
ORD21016,Laptop,Yaba,3,262346,2026-01-09
ORD21017,Headphones,Victoria Island,4,427965,2026-01-14
ORD21018,Smartphone,Yaba,2,407977,2026-01-11
ORD21019,Camera,Ikeja,5,473674,2026-01-10
ORD21020,Laptop,Lekki,2,479183,2026-01-13
ORD21021,Headphones,Ikeja,4,210470,2026-01-08
ORD21022,Laptop,Victoria Island,2,428806,2026-01-09
ORD21023,Smartphone,Ikeja,4,185665,2026-01-12
ORD21024,Tablet,Lekki,2,490592,2026-01-10
ORD21025,Headphones,Ikeja,1,402501,2026-01-09
ORD21026,Headphones,Lekki,3,156565,2026-01-13
ORD21027,Laptop,Victoria Island,4,79647,2026-01-08
ORD21028,Headphones,Ikeja,4,199376,2026-01-14
ORD21029,Laptop,Yaba,2,397609,2026-01-10
ORD21030,Laptop,Yaba,3,158874,2026-01-12
ORD21031,Camera,Yaba,5,268899,2026-01-11
ORD21032,Headphones,Lekki,4,341973,2026-01-10
ORD21033,Headphones,Victoria Island,1,321876,2026-01-09
ORD21034,Smartphone,Lekki,3,396526,2026-01-08
ORD21035,Laptop,Yaba,5,310193,2026-01-11
ORD21036,Smartphone,Ikeja,4,372050,2026-01-09
ORD21037,Smartwatch,Yaba,2,491794,2026-01-09
ORD21038,Smartwatch,Victoria Island,4,307671,2026-01-09
ORD21039,Laptop,Ikeja,5,259080,2026-01-08
ORD21040,Smartphone,Lekki,1,285190,2026-01-12
ORD21041,Tablet,Ikeja,2,115105,2026-01-13
ORD21042,Headphones,Lekki,4,481433,2026-01-08
ORD21043,Headphones,Yaba,4,263126,2026-01-08
ORD21044,Smartwatch,Ikeja,1,350744,2026-01-14
ORD21045,Smartwatch,Ikeja,5,304777,2026-01-09
ORD21046,Tablet,Ikeja,1,238379,2026-01-14
ORD21047,Laptop,Lekki,4,170895,2026-01-14
ORD21048,Headphones,Lekki,2,397929,2026-01-08
ORD21049,Laptop,Yaba,1,118061,2026-01-09
ORD21050,Smartwatch,Victoria Island,5,348038,2026-01-10
ORD21051,Camera,Yaba,5,341759,2026-01-12
ORD21052,Camera,Ikeja,5,275143,2026-01-14
ORD21053,Camera,Yaba,4,404616,2026-01-12
ORD21054,Smartwatch,Ikeja,4,384022,2026-01-10
ORD21055,Headphones,Yaba,3,133618,2026-01-12
ORD21056,Smartphone,Victoria Island,3,287760,2026-01-12
ORD21057,Tablet,Victoria Island,3,103340,2026-01-12
ORD21058,Smartphone,Yaba,4,128407,2026-01-13
ORD21059,Camera,Lekki,2,272850,2026-01-14
ORD21060,Headphones,Yaba,2,70821,2026-01-14
ORD21061,Tablet,Yaba,3,465004,2026-01-09
ORD21062,Smartphone,Victoria Island,2,314541,2026-01-11
ORD21063,Camera,Ikeja,2,75965,2026-01-11
ORD21064,Smartwatch,Yaba,1,261101,2026-01-10
ORD21065,Headphones,Lekki,3,150689,2026-01-14
ORD21066,Smartphone,Victoria Island,2,271671,2026-01-09
ORD21067,Smartphone,Ikeja,2,320446,2026-01-11
ORD21068,Camera,Yaba,1,474143,2026-01-09
ORD21069,Smartphone,Lekki,4,273545,2026-01-10
ORD21070,Smartphone,Ikeja,1,283821,2026-01-09
ORD21071,Headphones,Victoria Island,3,396054,2026-01-13
ORD21072,Camera,Lekki,1,364705,2026-01-09
ORD21073,Smartphone,Yaba,5,484293,2026-01-10
ORD21074,Laptop,Ikeja,2,415650,2026-01-14
ORD21075,Tablet,Yaba,3,426267,2026-01-12
ORD21076,Smartwatch,Victoria Island,2,67489,2026-01-11
ORD21077,Tablet,Yaba,2,405404,2026-01-14
ORD21078,Laptop,Victoria Island,5,386325,2026-01-11
ORD21079,Camera,Lekki,2,132550,2026-01-10
ORD21080,Camera,Yaba,2,226682,2026-01-12
ORD21081,Smartphone,Victoria Island,3,317258,2026-01-10
ORD21082,Smartwatch,Yaba,4,374119,2026-01-13
ORD21083,Camera,Victoria Island,3,381799,2026-01-13
ORD21084,Laptop,Ikeja,2,78962,2026-01-09
ORD21085,Laptop,Yaba,5,381500,2026-01-08
ORD21086,Smartphone,Lekki,5,440386,2026-01-13
ORD21087,Smartphone,Lekki,2,424555,2026-01-11
ORD21088,Smartphone,Yaba,1,85771,2026-01-08
ORD21089,Tablet,Victoria Island,5,456323,2026-01-11
ORD21090,Tablet,Lekki,5,279399,2026-01-12
ORD21091,Tablet,Ikeja,2,208914,2026-01-10
ORD21092,Smartphone,Lekki,3,254542,2026-01-12
ORD21093,Headphones,Ikeja,1,294204,2026-01-14
ORD21094,Laptop,Yaba,4,73635,2026-01-12
ORD21095,Headphones,Victoria Island,1,367741,2026-01-13
ORD21096,Smartwatch,Ikeja,1,448319,2026-01-14
ORD21097,Camera,Lekki,4,408362,2026-01-10
ORD21098,Headphones,Ikeja,2,448239,2026-01-12
ORD21099,Laptop,Victoria Island,4,478182,2026-01-09
ORD21100,Headphones,Lekki,1,402751,2026-01-08
ORD21101,Tablet,Ikeja,1,281034,2026-01-10
ORD21102,Tablet,Victoria Island,1,218968,2026-01-08
ORD21103,Smartphone,Lekki,4,358715,2026-01-08
ORD21104,Camera,Lekki,1,321415,2026-01-12
ORD21105,Smartwatch,Yaba,2,88326,2026-01-12
ORD21106,Smartwatch,Victoria Island,5,161446,2026-01-14
ORD21107,Tablet,Yaba,3,121031,2026-01-10
ORD21108,Smartwatch,Victoria Island,2,450530,2026-01-13
ORD21109,Smartphone,Victoria Island,1,61263,2026-01-08
ORD21110,Laptop,Yaba,3,150219,2026-01-08
ORD21111,Laptop,Lekki,3,83920,2026-01-08
ORD21112,Laptop,Victoria Island,3,253949,2026-01-14
ORD21113,Camera,Ikeja,3,138192,2026-01-10
ORD21114,Tablet,Yaba,4,110798,2026-01-13
ORD21115,Laptop,Lekki,1,443338,2026-01-12
ORD21116,Laptop,Ikeja,1,245506,2026-01-09
ORD21117,Tablet,Ikeja,5,413716,2026-01-10
ORD21118,Tablet,Yaba,2,317288,2026-01-13
ORD21119,Smartwatch,Victoria Island,5,200302,2026-01-14
ORD21120,Smartphone,Victoria Island,2,176784,2026-01-08
ORD21121,Smartphone,Victoria Island,1,407150,2026-01-09
ORD21122,Laptop,Lekki,5,158864,2026-01-10
ORD21123,Headphones,Lekki,4,283830,2026-01-10
ORD21124,Headphones,Lekki,4,319020,2026-01-11
ORD21125,Laptop,Ikeja,4,428315,2026-01-14
ORD21126,Camera,Lekki,2,52808,2026-01-12
ORD21127,Headphones,Victoria Island,4,284133,2026-01-08
ORD21128,Headphones,Ikeja,3,260165,2026-01-14
ORD21129,Headphones,Victoria Island,1,471253,2026-01-12
ORD21130,Smartphone,Victoria Island,3,462129,2026-01-08
ORD21131,Laptop,Ikeja,4,74822,2026-01-10
ORD21132,Smartwatch,Ikeja,4,174132,2026-01-11
ORD21133,Camera,Lekki,5,223696,2026-01-09
ORD21134,Camera,Lekki,3,112907,2026-01-11
ORD21135,Headphones,Yaba,5,100262,2026-01-09
ORD21136,Camera,Victoria Island,2,336958,2026-01-13
ORD21137,Camera,Lekki,4,495318,2026-01-09
ORD21138,Camera,Victoria Island,2,394515,2026-01-12
ORD21139,Tablet,Yaba,1,174362,2026-01-11
ORD21140,Tablet,Lekki,3,178078,2026-01-14
ORD21141,Smartwatch,Yaba,5,373144,2026-01-12
ORD21142,Laptop,Lekki,5,393005,2026-01-08
ORD21143,Tablet,Ikeja,5,209735,2026-01-08
ORD21144,Camera,Yaba,1,107998,2026-01-12
ORD21145,Laptop,Lekki,4,380606,2026-01-10
ORD21146,Smartwatch,Lekki,2,272154,2026-01-08
ORD21147,Headphones,Victoria Island,1,434000,2026-01-13
ORD21148,Camera,Victoria Island,2,227870,2026-01-13
ORD21149,Smartwatch,Yaba,3,462836,2026-01-13
ORD21150,Tablet,Lekki,5,161628,2026-01-11
ORD21151,Smartphone,Lekki,2,361208,2026-01-12
ORD21152,Smartphone,Yaba,3,196772,2026-01-14
ORD21153,Smartwatch,Yaba,4,381111,2026-01-13
ORD21154,Tablet,Lekki,4,120225,2026-01-12
ORD21155,Headphones,Victoria Island,5,489635,2026-01-14
ORD21156,Camera,Yaba,2,68114,2026-01-10
ORD21157,Headphones,Ikeja,1,425916,2026-01-08
ORD21158,Tablet,Lekki,1,257947,2026-01-08
ORD21159,Smartphone,Yaba,5,172789,2026-01-10
ORD21160,Headphones,Ikeja,1,376830,2026-01-14
ORD21161,Smartwatch,Ikeja,4,125517,2026-01-08
ORD21162,Headphones,Ikeja,3,365981,2026-01-14
ORD21163,Camera,Lekki,5,477796,2026-01-09
ORD21164,Headphones,Ikeja,1,389481,2026-01-09
ORD21165,Laptop,Ikeja,4,244859,2026-01-10
ORD21166,Tablet,Yaba,1,351455,2026-01-10
ORD21167,Smartwatch,Yaba,4,436676,2026-01-14
ORD21168,Laptop,Lekki,5,173732,2026-01-09
ORD21169,Smartwatch,Yaba,3,343404,2026-01-13
ORD21170,Laptop,Victoria Island,1,262402,2026-01-09
ORD21171,Smartwatch,Yaba,1,381479,2026-01-11
ORD21172,Camera,Ikeja,4,122890,2026-01-08
ORD21173,Smartphone,Victoria Island,3,233302,2026-01-12
ORD21174,Camera,Yaba,3,260406,2026-01-14
ORD21175,Tablet,Ikeja,2,369258,2026-01-13
ORD21176,Camera,Ikeja,2,483623,2026-01-14
ORD21177,Laptop,Victoria Island,1,469016,2026-01-13
ORD21178,Camera,Ikeja,3,376969,2026-01-12
ORD21179,Camera,Victoria Island,2,365334,2026-01-10
ORD21180,Camera,Lekki,3,419461,2026-01-11
ORD21181,Camera,Victoria Island,5,83625,2026-01-14
ORD21182,Tablet,Lekki,1,393509,2026-01-08
ORD21183,Headphones,Ikeja,2,302306,2026-01-14
ORD21184,Tablet,Victoria Island,1,138879,2026-01-13
ORD21185,Camera,Ikeja,5,207021,2026-01-10
ORD21186,Tablet,Lekki,2,446719,2026-01-09
ORD21187,Laptop,Yaba,1,291312,2026-01-12
ORD21188,Laptop,Yaba,4,483096,2026-01-14
ORD21189,Smartwatch,Victoria Island,4,181507,2026-01-09
ORD21190,Headphones,Lekki,2,461441,2026-01-12
ORD21191,Tablet,Ikeja,4,61149,2026-01-14
ORD21192,Smartwatch,Yaba,1,321234,2026-01-10
ORD21193,Smartphone,Victoria Island,2,322048,2026-01-10
ORD21194,Tablet,Yaba,2,259024,2026-01-08
ORD21195,Headphones,Victoria Island,3,472476,2026-01-10
ORD21196,Laptop,Lekki,1,284965,2026-01-09
ORD21197,Laptop,Lekki,4,439903,2026-01-08
ORD21198,Laptop,Lekki,3,268836,2026-01-13
ORD21199,Tablet,Ikeja,1,154758,2026-01-11
ORD21200,Tablet,Yaba,1,52688,2026-01-08
ORD21201,Tablet,Lekki,4,310994,2026-01-13
ORD21202,Laptop,Ikeja,5,203917,2026-01-13
ORD21203,Smartwatch,Victoria Island,2,432748,2026-01-11
ORD21204,Smartphone,Lekki,1,227658,2026-01-12
ORD21205,Laptop,Ikeja,3,219911,2026-01-13
ORD21206,Laptop,Yaba,2,438725,2026-01-10
ORD21207,Smartwatch,Yaba,4,280911,2026-01-13
ORD21208,Tablet,Ikeja,4,444722,2026-01-14
ORD21209,Camera,Yaba,1,210779,2026-01-11
ORD21210,Tablet,Ikeja,3,198205,2026-01-12
ORD21211,Headphones,Lekki,4,94232,2026-01-09
ORD21212,Headphones,Lekki,1,378989,2026-01-12
ORD21213,Laptop,Ikeja,3,146336,2026-01-09
ORD21214,Laptop,Lekki,5,218774,2026-01-11
ORD21215,Smartphone,Ikeja,1,452011,2026-01-08
ORD21216,Headphones,Ikeja,1,75403,2026-01-12
ORD21217,Camera,Victoria Island,1,129898,2026-01-13
ORD21218,Smartphone,Yaba,4,390892,2026-01-14
ORD21219,Laptop,Yaba,3,123674,2026-01-13
ORD21220,Tablet,Victoria Island,1,336588,2026-01-13
ORD21221,Tablet,Victoria Island,4,247804,2026-01-11
ORD21222,Laptop,Lekki,1,321559,2026-01-12
ORD21223,Camera,Ikeja,4,421403,2026-01-11
ORD21224,Tablet,Ikeja,3,135242,2026-01-12
ORD21225,Smartphone,Lekki,3,246834,2026-01-13
ORD21226,Smartphone,Victoria Island,3,458782,2026-01-14
ORD21227,Laptop,Ikeja,3,329872,2026-01-12
ORD21228,Camera,Ikeja,5,405582,2026-01-11
ORD21229,Smartphone,Ikeja,5,485080,2026-01-13
ORD21230,Camera,Lekki,1,482350,2026-01-11
ORD21231,Smartphone,Lekki,3,430368,2026-01-10
ORD21232,Tablet,Victoria Island,5,180343,2026-01-12
ORD21233,Headphones,Victoria Island,5,55466,2026-01-12
ORD21234,Smartphone,Lekki,4,431701,2026-01-14
ORD21235,Smartwatch,Lekki,1,327136,2026-01-14
ORD21236,Headphones,Victoria Island,3,248148,2026-01-12
ORD21237,Laptop,Lekki,4,273545,2026-01-14
ORD21238,Camera,Ikeja,3,390128,2026-01-09
ORD21239,Laptop,Victoria Island,2,68451,2026-01-09
ORD21240,Headphones,Ikeja,1,181055,2026-01-13
ORD21241,Camera,Victoria Island,3,194853,2026-01-08
ORD21242,Smartphone,Victoria Island,1,212934,2026-01-14
ORD21243,Tablet,Ikeja,2,55511,2026-01-12
ORD21244,Headphones,Ikeja,1,316064,2026-01-09
ORD21245,Smartwatch,Ikeja,5,490631,2026-01-09
ORD21246,Headphones,Ikeja,1,158374,2026-01-11
ORD21247,Tablet,Lekki,5,389380,2026-01-11
ORD21248,Camera,Ikeja,3,206887,2026-01-09
ORD21249,Laptop,Yaba,3,308256,2026-01-12
ORD21250,Headphones,Yaba,5,336090,2026-01-09
ORD21251,Laptop,Victoria Island,2,188339,2026-01-13
ORD21252,Smartphone,Ikeja,3,455524,2026-01-14
ORD21253,Tablet,Lekki,3,252904,2026-01-13
ORD21254,Laptop,Victoria Island,2,205631,2026-01-09
ORD21255,Headphones,Victoria Island,5,464541,2026-01-08
ORD21256,Smartwatch,Lekki,2,316039,2026-01-08
ORD21257,Camera,Yaba,3,229831,2026-01-08
ORD21258,Laptop,Victoria Island,2,105455,2026-01-13
ORD21259,Smartphone,Ikeja,1,187960,2026-01-11
ORD21260,Laptop,Lekki,2,330792,2026-01-12
ORD21261,Smartphone,Victoria Island,3,190852,2026-01-11
ORD21262,Smartphone,Ikeja,2,69006,2026-01-13
ORD21263,Tablet,Lekki,1,58462,2026-01-09
ORD21264,Laptop,Lekki,2,227001,2026-01-12
ORD21265,Smartphone,Victoria Island,1,319253,2026-01-09
ORD21266,Smartwatch,Ikeja,3,299367,2026-01-10
ORD21267,Smartwatch,Lekki,3,417695,2026-01-10
ORD21268,Camera,Yaba,5,471653,2026-01-14
ORD21269,Tablet,Lekki,5,195564,2026-01-10
ORD21270,Smartwatch,Ikeja,5,160155,2026-01-08
ORD21271,Laptop,Victoria Island,5,460744,2026-01-14
ORD21272,Smartwatch,Lekki,1,269445,2026-01-13
ORD21273,Camera,Victoria Island,4,60880,2026-01-11
ORD21274,Smartwatch,Yaba,1,356798,2026-01-10
ORD21275,Laptop,Lekki,4,121555,2026-01-08
ORD21276,Laptop,Yaba,4,246292,2026-01-09
ORD21277,Smartphone,Victoria Island,2,466118,2026-01-10
ORD21278,Tablet,Victoria Island,2,272449,2026-01-08
ORD21279,Headphones,Ikeja,4,50820,2026-01-10
ORD21280,Tablet,Lekki,2,146638,2026-01-11
ORD21281,Laptop,Yaba,3,55630,2026-01-12
ORD21282,Smartphone,Lekki,4,357594,2026-01-09
ORD21283,Tablet,Lekki,5,77631,2026-01-12
ORD21284,Headphones,Ikeja,4,208872,2026-01-08
ORD21285,Headphones,Ikeja,4,284263,2026-01-13
ORD21286,Camera,Lekki,2,136868,2026-01-11
ORD21287,Tablet,Victoria Island,2,486482,2026-01-13
ORD21288,Laptop,Yaba,2,271655,2026-01-10
ORD21289,Tablet,Victoria Island,4,61986,2026-01-10
ORD21290,Smartwatch,Yaba,1,185544,2026-01-13
ORD21291,Laptop,Lekki,2,263053,2026-01-13
ORD21292,Tablet,Yaba,2,273915,2026-01-08
ORD21293,Laptop,Yaba,1,138656,2026-01-08
ORD21294,Smartwatch,Yaba,1,217553,2026-01-11
ORD21295,Smartphone,Ikeja,5,254567,2026-01-08
ORD21296,Smartphone,Victoria Island,4,266209,2026-01-08
ORD21297,Laptop,Yaba,3,301398,2026-01-13
ORD21298,Smartwatch,Ikeja,1,269017,2026-01-13
ORD21299,Headphones,Victoria Island,3,305361,2026-01-10
ORD21300,Laptop,Lekki,4,139505,2026-01-10
ORD21301,Smartphone,Victoria Island,4,237440,2026-01-11
ORD21302,Laptop,Victoria Island,4,161496,2026-01-13
ORD21303,Camera,Yaba,1,293937,2026-01-09
ORD21304,Headphones,Lekki,3,99994,2026-01-12
ORD21305,Tablet,Lekki,1,174906,2026-01-09
ORD21306,Laptop,Victoria Island,2,408091,2026-01-14
ORD21307,Laptop,Lekki,3,477805,2026-01-09
ORD21308,Smartwatch,Lekki,4,82104,2026-01-11
ORD21309,Tablet,Lekki,1,106666,2026-01-10
ORD21310,Smartwatch,Ikeja,5,123764,2026-01-09
ORD21311,Tablet,Victoria Island,3,65294,2026-01-11
ORD21312,Camera,Yaba,2,299967,2026-01-12
ORD21313,Laptop,Ikeja,1,356871,2026-01-08
ORD21314,Smartphone,Yaba,1,203068,2026-01-12
