OrderID,Product,Store,Quantity,Price,OrderDate
ORD31000,Smartphone,Ikeja,1,304572,2026-01-21
ORD31001,Tablet,Ikeja,2,485614,2026-01-20
ORD31002,Smartphone,Lekki,1,219898,2026-01-18
ORD31003,Smartwatch,Yaba,4,254366,2026-01-17
ORD31004,Camera,Lekki,1,80016,2026-01-17
ORD31005,Tablet,Lekki,3,380991,2026-01-20
ORD31006,Headphones,Ikeja,5,352807,2026-01-20
ORD31007,Camera,Victoria Island,1,445602,2026-01-20
ORD31008,Camera,Lekki,2,169211,2026-01-19
ORD31009,Camera,Yaba,2,430800,2026-01-19
ORD31010,Laptop,Lekki,4,418422,2026-01-17
ORD31011,Tablet,Yaba,3,496232,2026-01-20
ORD31012,Headphones,Ikeja,3,384086,2026-01-17
ORD31013,Laptop,Ikeja,3,430756,2026-01-20
ORD31014,Headphones,Victoria Island,4,182863,2026-01-20
ORD31015,Camera,Lekki,1,259204,2026-01-16
ORD31016,Headphones,Lekki,2,113440,2026-01-15
ORD31017,Tablet,Victoria Island,2,373231,2026-01-21
ORD31018,Headphones,Yaba,3,477618,2026-01-19
ORD31019,Smartwatch,Yaba,5,210398,2026-01-16
ORD31020,Camera,Lekki,5,123378,2026-01-17
ORD31021,Headphones,Yaba,3,169381,2026-01-20
ORD31022,Smartwatch,Victoria Island,4,150711,2026-01-15
ORD31023,Laptop,Yaba,1,360418,2026-01-19
ORD31024,Headphones,Yaba,4,205843,2026-01-15
ORD31025,Headphones,Ikeja,2,376920,2026-01-21
ORD31026,Smartphone,Victoria Island,2,270973,2026-01-18
ORD31027,Headphones,Victoria Island,5,387378,2026-01-16
ORD31028,Smartphone,Ikeja,5,130742,2026-01-16
ORD31029,Smartwatch,Yaba,3,142142,2026-01-16
ORD31030,Camera,Ikeja,2,247199,2026-01-21
ORD31031,Headphones,Victoria Island,1,490002,2026-01-21
ORD31032,Smartphone,Ikeja,4,484513,2026-01-16
ORD31033,Tablet,Yaba,3,393379,2026-01-20
ORD31034,Camera,Lekki,5,332828,2026-01-19
ORD31035,Camera,Yaba,2,428531,2026-01-21
ORD31036,Headphones,Victoria Island,2,487126,2026-01-15
ORD31037,Smartwatch,Yaba,2,338844,2026-01-16
ORD31038,Smartwatch,Yaba,1,193239,2026-01-21
ORD31039,Smartphone,Yaba,5,130834,2026-01-20
ORD31040,Smartphone,Lekki,5,112586,2026-01-15
ORD31041,Camera,Victoria Island,1,401351,2026-01-17
ORD31042,Camera,Victoria Island,2,283570,2026-01-15
ORD31043,Smartwatch,Victoria Island,4,287306,2026-01-19
ORD31044,Camera,Yaba,4,230452,2026-01-19
ORD31045,Camera,Victoria Island,3,142641,2026-01-20
ORD31046,Smartphone,Lekki,5,182655,2026-01-21
ORD31047,Tablet,Lekki,4,298121,2026-01-18
ORD31048,Headphones,Ikeja,2,170779,2026-01-16
ORD31049,Headphones,Yaba,1,129153,2026-01-21
ORD31050,Tablet,Yaba,2,415692,2026-01-15
ORD31051,Tablet,Ikeja,5,147224,2026-01-21
ORD31052,Laptop,Ikeja,1,102545,2026-01-20
ORD31053,Headphones,Lekki,3,122790,2026-01-21
ORD31054,Smartphone,Yaba,4,341590,2026-01-17
ORD31055,Smartwatch,Victoria Island,1,293036,2026-01-17
ORD31056,Camera,Victoria Island,1,354914,2026-01-16
ORD31057,Tablet,Yaba,4,67582,2026-01-16
ORD31058,Laptop,Lekki,5,372233,2026-01-18
ORD31059,Smartphone,Ikeja,2,202087,2026-01-15
ORD31060,Camera,Lekki,2,318914,2026-01-21
ORD31061,Smartphone,Victoria Island,3,494982,2026-01-15
ORD31062,Tablet,Yaba,5,264475,2026-01-15
ORD31063,Headphones,Victoria Island,5,216931,2026-01-15
ORD31064,Smartwatch,Ikeja,2,115833,2026-01-17
ORD31065,Smartphone,Ikeja,4,377486,2026-01-19
